staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
34754023,Henjan Huisman,1992,9999,1997,8e5af0afe9b5a58a795b0f9f51ce1e785fc2791c,PIO 7403 In-vivo tissue characterization of liver metastases,10.1016/S0301-5629(97)80796-X,0
1745574,Nico Karssemeijer,1989,2022,2013,8e7a787fc98d409a3f6c63826e53c60210894c19,Computer-Aided Detection of Cancer in Automated 3-D Breast Ultrasound,10.1109/TMI.2013.2263389,90
1798137,Bram Platel,2010,2019,2013,8e7a787fc98d409a3f6c63826e53c60210894c19,Computer-Aided Detection of Cancer in Automated 3-D Breast Ultrasound,10.1109/TMI.2013.2263389,90
145388932,Jeroen van der Laak,1991,9999,2018,8e8b923c809ab504558fd4822a7696c6e2492cfe,Automatic color unmixing of IHC stained whole slide images,10.1117/12.2293734,11
145959882,Geert Litjens,2016,9999,2018,8e8b923c809ab504558fd4822a7696c6e2492cfe,Automatic color unmixing of IHC stained whole slide images,10.1117/12.2293734,11
1745574,Nico Karssemeijer,1989,2022,2009,8e977881a260e86a2e26b0e8faf34f813566a857,Medical Imaging 2009: Computer-aided Diagnosis,,10
8038506,Bram van Ginneken,1996,9999,2017,8ea2deb23587178612dce8733d2cc90817c7ddd9,Automatic Lymph Node Cluster Segmentation Using Holistically-Nested Deep Convolutional Neural Networks and Structured Optimization in CT Images,,0
34754023,Henjan Huisman,1992,9999,1998,8f02249aa7e0447d0f84b7f48fda563760dc1b2a,In vivo ultrasonic tissue characterization of liver metastases,,3
32649341,Jonas Teuwen,2017,2020,2020,8f938d6b54c38e469997969380383de635e654aa,Kernel of CycleGAN as a principal homogeneous space,,2
1745574,Nico Karssemeijer,1989,2022,2004,8f9a31c0e676328f5beb217a9d0a17773eb663ab,Low back muscle activity and pelvic rotation during walking,10.1007/BF00306052,20
32649341,Jonas Teuwen,2017,2020,2020,8fed15d1ce9b4fd9943c46763a33a3cc8a4e712d,Oropharyngeal Tumour Segmentation Using Ensemble 3D PET-CT Fusion Networks for the HECKTOR Challenge,10.1007/978-3-030-67194-5_8,3
1745574,Nico Karssemeijer,1989,2022,2021,9040ec82cb377f0de95fc4ca69ddc788329511b9,Comparison of simultaneous multi-slice single-shot DWI to readout-segmented DWI for evaluation of breast lesions at 3T MRI.,10.1016/j.ejrad.2021.109626,6
1745574,Nico Karssemeijer,1989,2022,2010,907b1d90f89dd803460133cc5f005797514ded42,The effect of feature selection methods on computer-aided detection of masses in mammograms,10.1088/0031-9155/55/10/007,26
1745574,Nico Karssemeijer,1989,2022,2017,907cc7a4cdfde916a2295b9e459564f6d51e1d24,Quantification of masking risk in screening mammography with volumetric breast density maps,10.1007/s10549-017-4137-4,29
153744566,Alessa Hering,2018,9999,2021,90831795b7e194977c84eac5bee782b88ec0f9df,Fraunhofer MEVIS Image Registration Solutions for the Learn2Reg 2021 Challenge,10.1007/978-3-030-97281-3_21,1
123637526,Bram van Ginneken,1996,9999,2020,90a870cbb9897124193ba18c5358fe45b6260621,Feasibility of end-to-end trainable two-stage U-Net for detection of axillary lymph nodes in contrast-enhanced CT based on sparse annotations,10.1117/12.2551331,3
2895994,Colin Jacobs,2010,9999,2020,90a870cbb9897124193ba18c5358fe45b6260621,Feasibility of end-to-end trainable two-stage U-Net for detection of axillary lymph nodes in contrast-enhanced CT based on sparse annotations,10.1117/12.2551331,3
34754023,Henjan Huisman,1992,9999,2021,90b8115c01d3e9da20b6a5ac11139dc9d9946127,Quantitative CT perfusion imaging in patients with pancreatic cancer: a systematic review,10.1007/s00261-021-03190-w,5
8038506,Bram van Ginneken,1996,9999,2004,90f7f1eb9a2d0ff1db35a909062577efca9e32be,Static posterior probability fusion for signal detection: applications in the detection of interstitial diseases in chest radiographs,10.1109/ICPR.2004.1334244,32
2913408,Nikolas Lessman,2019,2022,2022,91437d205e582d2d1ce2dab8e49687a2a9bb0f66,Automatic Brand Identification of Orthopedic Implants from Radiographs: Ready for the Next Step?,10.1148/ryai.220008,0
34754023,Henjan Huisman,1992,9999,2017,91628553dee20285dd23c7a77bcc1b9510abe0c8,"Designing image segmentation studies: Statistical power, sample size and reference standard quality",10.1016/j.media.2017.07.004,14
34754023,Henjan Huisman,1992,9999,2010,9162a550bf531a04749e50985c9d62aa655a973e,Pharmacokinetic evaluation of DCIS Poster,,0
1745574,Nico Karssemeijer,1989,2022,2011,91a237f32276f0b6c334058b32e1c6dd25ffd8db,Automatic computer aided detection of abnormalities in multi-parametric prostate MRI,10.1117/12.877844,43
34754023,Henjan Huisman,1992,9999,2011,91a237f32276f0b6c334058b32e1c6dd25ffd8db,Automatic computer aided detection of abnormalities in multi-parametric prostate MRI,10.1117/12.877844,43
145441238,Jeroen van der Laak,1991,9999,2019,91bcebba717670d740ef76097a0885a0bd3c9dde,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,0
143613202,Francesco Ciompi,2013,9999,2019,91bcebba717670d740ef76097a0885a0bd3c9dde,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,0
123637526,Bram van Ginneken,1996,9999,2018,91d23b702b9a59bf75c5162c3250017b526c0e69,Why rankings of biomedical image analysis competitions should be interpreted with care,10.1038/s41467-018-07619-7,166
1745574,Nico Karssemeijer,1989,2022,2009,91dc5e48ea85935b9f8e55be7e418bd70f9173cc,"Integrating biological knowledge, novel imaging modalities, and modeling in breast cancer diagnosis",10.1109/ISBI.2009.5193065,1
34754023,Henjan Huisman,1992,9999,2009,91dc5e48ea85935b9f8e55be7e418bd70f9173cc,"Integrating biological knowledge, novel imaging modalities, and modeling in breast cancer diagnosis",10.1109/ISBI.2009.5193065,1
1419819133,Cornelia Schaefer-Prokop,2010,9999,2012,91e9a0a4318c95e05c7b1f490e55f737faceddfb,Interactive classification of lung tissue in CT scans by combining prior and interactively obtained training data: A simulation study,,2
144085811,Clarisa Sanchez,2008,2021,2012,91e9a0a4318c95e05c7b1f490e55f737faceddfb,Interactive classification of lung tissue in CT scans by combining prior and interactively obtained training data: A simulation study,,2
8038506,Bram van Ginneken,1996,9999,2012,91e9a0a4318c95e05c7b1f490e55f737faceddfb,Interactive classification of lung tissue in CT scans by combining prior and interactively obtained training data: A simulation study,,2
1798137,Bram Platel,2010,2019,2016,91feb0cb04d67a5c38d0a4e7c67fc7874491abc6,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,199
145959882,Geert Litjens,2016,9999,2016,91feb0cb04d67a5c38d0a4e7c67fc7874491abc6,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,199
144085811,Clarisa Sanchez,2008,2021,2016,91feb0cb04d67a5c38d0a4e7c67fc7874491abc6,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,199
1745574,Nico Karssemeijer,1989,2022,2016,91feb0cb04d67a5c38d0a4e7c67fc7874491abc6,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,199
8038506,Bram van Ginneken,1996,9999,2016,91feb0cb04d67a5c38d0a4e7c67fc7874491abc6,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,199
145959882,Geert Litjens,2016,9999,2017,925024223075dcc5b4db81f4b07eddf2cbdf4519,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,0
1745574,Nico Karssemeijer,1989,2022,2017,925024223075dcc5b4db81f4b07eddf2cbdf4519,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,0
123637526,Bram van Ginneken,1996,9999,2017,925024223075dcc5b4db81f4b07eddf2cbdf4519,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,0
144085811,Clarisa Sanchez,2008,2021,2017,925024223075dcc5b4db81f4b07eddf2cbdf4519,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,0
1798137,Bram Platel,2010,2019,2017,925024223075dcc5b4db81f4b07eddf2cbdf4519,Location Sensitive Deep Convolutional Neural Networks for Segmentation of White Matter Hyperintensities,10.1038/s41598-017-05300-5,0
34754023,Henjan Huisman,1992,9999,2021,926e78dce5e42624d849dde4be1e8cdab215c42a,Accuracy of fractal analysis and PI-RADS assessment of prostate magnetic resonance imaging for prediction of cancer grade groups: a clinical validation study,10.1007/s00330-021-08358-y,1
32649341,Jonas Teuwen,2017,2020,2020,926fe98caca0db9cef3d065f90b19ace24dedc76,State-of-the-Art Machine Learning MRI Reconstruction in 2020: Results of the Second fastMRI Challenge,,37
2657081,Rashindra Manniesing,2010,2021,2021,92a2cb9804d3599cc1e8e81c512d0203c6d10da7,The radiological interpretation of possible microbleeds after moderate or severe traumatic brain injury: a longitudinal study,10.1007/s00234-021-02839-z,1
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,9307acb70d79fc92d5aeda7ff2b53609830054dd,Radiation Risk Associated with Lung Cancer Screening,10.1007/174_2011_491,2
34754023,Henjan Huisman,1992,9999,2011,9309dbdf312f4a099da6c7b6d8c1851bb1f6ce48,Dynamic contrast enhanced MR imaging for the assessment of prostate cancer aggressiveness at 3 T,,0
1745574,Nico Karssemeijer,1989,2022,2014,933b9110259e74592a7208444887f79a625210f3,Automated Labeling of Screening Mammograms with Arterial Calcifications,10.1007/978-3-319-07887-8_82,0
1745574,Nico Karssemeijer,1989,2022,2015,9356a0862ad0dd269e24f09924d2d1f99ea7fda9,Breast Segmentation and Density Estimation in Breast MRI: A Fully Automatic Framework,10.1109/JBHI.2014.2311163,115
145441238,Jeroen van der Laak,1991,9999,2023,935f46ae7c1a5be1ed7a5e176db38fb919bf30df,Deep learning based tumor–stroma ratio scoring in colon cancer correlates with microscopic assessment,10.1016/j.jpi.2023.100191,2
143613202,Francesco Ciompi,2013,9999,2023,935f46ae7c1a5be1ed7a5e176db38fb919bf30df,Deep learning based tumor–stroma ratio scoring in colon cancer correlates with microscopic assessment,10.1016/j.jpi.2023.100191,2
2074975080,Matthieu Rutten,2019,9999,2022,9383b6c11d01db32d3cd3e53f04721d5c10a34f8,"The potential of combined shear wave and strain elastography to reduce unnecessary biopsies in breast cancer diagnostics – An international, multicentre trial",10.1016/j.ejca.2021.11.005,14
2895994,Colin Jacobs,2010,9999,2014,93b9abde7345b389113dd9656f6d7b9a43f261bb,Automated detection and quantification of micronodules in thoracic CT scans to identify subjects at risk for silicosis,10.1117/12.2043536,2
8038506,Bram van Ginneken,1996,9999,2014,93b9abde7345b389113dd9656f6d7b9a43f261bb,Automated detection and quantification of micronodules in thoracic CT scans to identify subjects at risk for silicosis,10.1117/12.2043536,2
34754023,Henjan Huisman,1992,9999,1998,93c05396532b476b41337b34a14b5d044f5057ef,Quantitative ultrasonic analysis of liver metastases.,10.1016/S0301-5629(97)00211-1,23
123637526,Bram van Ginneken,1996,9999,2020,93d384fea8e9acd340445c227ed226e1642bed49,ESR/ERS statement paper on lung cancer screening,10.1183/13993003.00506-2019,31
2074975080,Matthieu Rutten,2019,9999,2021,93e353567bbc7525306a14b6219973d34b084c4e,Artificial intelligence in radiology: 100 commercially available products and their scientific evidence,10.1007/s00330-021-07892-z,110
123637526,Bram van Ginneken,1996,9999,2021,93e353567bbc7525306a14b6219973d34b084c4e,Artificial intelligence in radiology: 100 commercially available products and their scientific evidence,10.1007/s00330-021-07892-z,110
8038506,Bram van Ginneken,1996,9999,2010,93eee9d038ddbc0564db2fffd697209ba44d2f86,Reply to Hochheggar et al.,10.1016/J.RMED.2010.02.027,0
8038506,Bram van Ginneken,1996,9999,2012,93f83b026d86c5c2217e36b6b91383d1b8afe3c4,Supervised quality assessment of medical image registration: Application to intra-patient CT lung registration,10.1016/j.media.2012.06.010,50
123637526,Bram van Ginneken,1996,9999,2016,943bdf087596bb850f860c4074bfff718ffc7ce8,Subsolid pulmonary nodule morphology and associated patient characteristics in a routine clinical population,10.1007/s00330-016-4429-9,12
1419819133,Cornelia Schaefer-Prokop,2010,9999,2016,943bdf087596bb850f860c4074bfff718ffc7ce8,Subsolid pulmonary nodule morphology and associated patient characteristics in a routine clinical population,10.1007/s00330-016-4429-9,12
34754023,Henjan Huisman,1992,9999,2000,947f9a2f3a52af96822fa858fb37aa9671a5d0ac,Accurate estimation of contrast agent dynamics in fast contrast-enhanced MRI,10.1117/12.383415,2
145441238,Jeroen van der Laak,1991,9999,2019,94962ef85aca6df5c8289874b56bcaa8722dc596,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,17
143613202,Francesco Ciompi,2013,9999,2019,94962ef85aca6df5c8289874b56bcaa8722dc596,Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer,10.1007/s13402-019-00445-z,17
1745574,Nico Karssemeijer,1989,2022,2010,94bacce69c0dbf17de194382c929a7704a1d61f7,Robust breast composition measurement - Volpara™,,102
8038506,Bram van Ginneken,1996,9999,2012,94c2848c176e664ec8361ae6d5aeba27f08d2461,Front Matter: Volume 8315,10.1117/12.931426,0
8038506,Bram van Ginneken,1996,9999,2012,94e49f0219216f3647eb9af38260a43c08bf87ce,COPD subphenotypes in a population-based survey by factor and cluster analysis,,0
145388932,Jeroen van der Laak,1991,9999,2021,952bdfe8a2732d537363028114718edad19bc451,High-resolution Image Registration of Consecutive and Re-stained Sections in Histopathology,,4
123637526,Bram van Ginneken,1996,9999,2014,955dc85fbe185045d897252e2c8cc45e851d95ae,Discriminating dominant computed tomography phenotypes in smokers without or with mild COPD.,10.1016/j.rmed.2013.08.014,32
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,956c01e1978a0f6e98e5d42880367d7e8150048f,Normal Thoracic Findings in Newborns,10.1055/B-0034-84656,0
2895994,Colin Jacobs,2010,9999,2021,956fe0cd25879aa006d9885eba32da7100b6d338,Scan-based competing death risk model for re-evaluating lung cancer computed tomography screening eligibility,10.1183/13993003.01613-2021,2
123637526,Bram van Ginneken,1996,9999,2021,956fe0cd25879aa006d9885eba32da7100b6d338,Scan-based competing death risk model for re-evaluating lung cancer computed tomography screening eligibility,10.1183/13993003.01613-2021,2
2913408,Nikolas Lessman,2019,2022,2021,956fe0cd25879aa006d9885eba32da7100b6d338,Scan-based competing death risk model for re-evaluating lung cancer computed tomography screening eligibility,10.1183/13993003.01613-2021,2
1419819133,Cornelia Schaefer-Prokop,2010,9999,2021,956fe0cd25879aa006d9885eba32da7100b6d338,Scan-based competing death risk model for re-evaluating lung cancer computed tomography screening eligibility,10.1183/13993003.01613-2021,2
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,95a5c7e8c61c734d866ebf966d29f9243b6e7564,Radiation Exposure and Radiation Safety,10.1055/b-0034-84621,0
123637526,Bram van Ginneken,1996,9999,2015,95c6d05f35d82b06b155d05f1a8954e940991ab9,Robust semi-automatic segmentation of pulmonary subsolid nodules in chest computed tomography scans,10.1088/0031-9155/60/3/1307,73
2895994,Colin Jacobs,2010,9999,2015,95c6d05f35d82b06b155d05f1a8954e940991ab9,Robust semi-automatic segmentation of pulmonary subsolid nodules in chest computed tomography scans,10.1088/0031-9155/60/3/1307,73
144085811,Clarisa Sanchez,2008,2021,2020,95d2ec56339169d30a774899c6f5b93540a3ce0f,[Artificial intelligence for eye care].,,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2019,95e51d4b82c28a93129c41f42a3922d6728f9443,[Mimics of lung cancer].,10.1007/s00117-018-0476-3,1
8038506,Bram van Ginneken,1996,9999,2005,9631891250b66696348d177974c08c5ff523bde9,Local noise reduction for emphysema scoring in low-dose CT images,10.1117/12.595774,0
123637526,Bram van Ginneken,1996,9999,2018,96438076b4dfa87956f55c0d8cef9c198de2beb7,Automatic liver tumor segmentation in CT with fully convolutional neural networks and object-based postprocessing,10.1038/s41598-018-33860-7,0
1798137,Bram Platel,2010,2019,2018,966107ec26f4d315bb9b7cbbbb0e60a4534e998c,Risk of Nursing Home Admission in Cerebral Small Vessel Disease: Association With Lower Brain and White Matter Volumes,10.1161/STROKEAHA.118.021993,3
34754023,Henjan Huisman,1992,9999,2013,9662f207e1ded0224a86f85f40dbaf2fd28dadd2,Simulated required accuracy of image registration tools for targeting high-grade cancer components with prostate biopsies,10.1007/s00330-012-2701-1,46
145959882,Geert Litjens,2016,9999,2021,96c231147b444cb802c4ebb4f1be11309040d1f9,Deep learning in digital pathology and microscopy for research and clinical practice,10.22443/RMS.EMC2020.286,0
153744566,Alessa Hering,2018,9999,2020,971a413a2cb3163d7c912ed8a1fd53ba64bda007,Automatic segmentation of the pulmonary lobes with a 3D u-net and optimized loss function,,4
